corl0036,Freckled hawkfish (Paracirrhites forsteri),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0036.htm,http://www.photolib.noaa.gov/bigs/corl0036.jpg,http://www.photolib.noaa.gov/700s/corl0036.jpg
corl0037,Hawaiian dascyllus (Dascyllus albisella),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0037.htm,http://www.photolib.noaa.gov/bigs/corl0037.jpg,http://www.photolib.noaa.gov/700s/corl0037.jpg
corl0038,Crowned toby (Canthigaster coronata),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0038.htm,http://www.photolib.noaa.gov/bigs/corl0038.jpg,http://www.photolib.noaa.gov/700s/corl0038.jpg
corl0039,Arceye hawkfish (Paracirrhites arcatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0039.htm,http://www.photolib.noaa.gov/bigs/corl0039.jpg,http://www.photolib.noaa.gov/700s/corl0039.jpg
corl0040,Bigscale Squirrelfish (Myripristis berndti),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0040.htm,http://www.photolib.noaa.gov/bigs/corl0040.jpg,http://www.photolib.noaa.gov/700s/corl0040.jpg
corl0041,Redlipped parrotfish - initial phase. (Scarus rubroviolaceus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0041.htm,http://www.photolib.noaa.gov/bigs/corl0041.jpg,http://www.photolib.noaa.gov/700s/corl0041.jpg
corl0042,Hawaiian turkeyfish (Pterois sphex),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0042.htm,http://www.photolib.noaa.gov/bigs/corl0042.jpg,http://www.photolib.noaa.gov/700s/corl0042.jpg
corl0043,Scythe triggerfish (Sufflamen bursa),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0043.htm,http://www.photolib.noaa.gov/bigs/corl0043.jpg,http://www.photolib.noaa.gov/700s/corl0043.jpg
corl0044,Bandit angelfish (Apolemichthys arcuatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0044.htm,http://www.photolib.noaa.gov/bigs/corl0044.jpg,http://www.photolib.noaa.gov/700s/corl0044.jpg
corl0045,Peacock grouper (Cephalopholis argus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0045.htm,http://www.photolib.noaa.gov/bigs/corl0045.jpg,http://www.photolib.noaa.gov/700s/corl0045.jpg
corl0046,Juvenile Hawaiian hogfish (Bodianus albotaeniatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0046.htm,http://www.photolib.noaa.gov/bigs/corl0046.jpg,http://www.photolib.noaa.gov/700s/corl0046.jpg
